route_id,service_id,trip_id
67,423,513018
67,480,564253
67,480,900391
67,484,1183508
67,484,1373735
67,484,1482146
67,484,74827
67,503,17692
67,520,603162
67,570,205641
67,613,735808
67,62,1176426
67,62,310067
67,62,731685
67,643,1498086
67,643,668266
67,662,695486
67,662,877240
67,705,1086341
67,705,1097236
67,705,1159035
67,705,1274034
67,705,1510168
67,705,170895
67,705,192048
67,705,370158
67,705,487693
67,705,506855
67,705,61826
67,705,631635
67,705,881474
67,728,123302
67,728,1257317
67,728,1277303
67,728,1316871
67,728,132327
67,728,1335629
67,728,1391277
67,728,1446891
67,728,145185
67,728,339609
67,728,510972
67,728,676696
67,728,70144
67,728,74106
67,728,885950
67,728,931012
67,728,947212
67,746,1224519
67,746,1306658
67,746,360312
67,777,1107096
67,799,1150454
67,80,1083199
67,860,1112714
67,873,1203726
67,873,559134
67,873,730085
67,96,1039059
68,107,658169
68,108,1248633
68,108,339868
68,11,1086633
68,11,1430917
68,116,1461416
68,137,427674
68,153,1018754
68,153,1294181
68,153,379438
68,153,576647
68,153,618329
68,153,64935
68,160,321390
68,182,708352
68,183,1035381
68,183,1076545
68,183,1446265
68,183,1512628
68,183,364997
68,183,528282
68,183,543430
68,183,641104
68,183,720789
68,183,837368
68,208,1121201
68,208,1149171
68,208,1337855
68,208,135288
68,208,257921
68,208,294578
68,208,546103
68,208,701074
68,208,781158
68,208,80742
68,210,312769
68,210,774298
68,212,935192
68,266,774121
68,3,900362
68,304,1226033
68,304,137560
68,304,320176
68,304,347921
68,304,467869
68,304,560281
68,304,749390
68,304,773520
68,304,847314
68,304,877080
68,310,1118488
68,310,1488355
68,310,252896
68,310,734911
68,311,1452608
68,327,1494589
68,327,893933
68,330,1119211
68,354,505834
68,356,160388
68,358,1008711
68,358,557584
68,38,231044
68,386,16486
68,392,1212687
68,395,353791
68,418,169139
68,427,1018973
68,439,1252562
68,44,171905
68,44,463382
68,461,338291
68,461,448323
68,462,47051
68,479,1341751
68,480,1282033
68,480,389203
68,480,653993
68,480,936329
68,512,1218326
68,512,1504175
68,512,488310
68,521,130564
68,529,1213149
68,529,1232465
68,529,158441
68,529,233103
68,529,27546
68,529,292177
68,529,427936
68,529,610358
68,529,650521
68,532,759356
68,542,1326027
68,56,1022164
68,56,1162529
68,56,1227188
68,56,465478
68,56,529880
68,56,80280
68,56,944659
68,570,179649
68,570,659180
68,570,912625
68,578,1266417
68,578,227188
68,580,1507336
68,592,1216095
68,592,1250496
68,592,1260572
68,592,1431413
68,592,1476468
68,592,234793
68,592,253742
68,592,296308
68,592,589592
68,609,389568
68,678,1206685
68,685,668179
68,686,112884
68,706,12079
68,709,24112
68,730,1513576
68,730,166512
68,730,367189
68,730,486960
68,730,530050
68,730,624813
68,730,646155
68,730,711702
68,730,747562
68,730,786675
68,745,255855
68,750,853257
68,766,1048271
68,766,1190187
68,766,849258
68,769,1437278
68,770,1029117
68,770,1082520
68,770,139984
68,770,15453
68,770,214570
68,770,256234
68,770,403810
68,770,640546
68,770,733191
68,770,946197
68,770,993774
68,777,306285
68,803,1460522
68,807,281444
68,807,396746
68,813,1358913
68,813,1397999
68,816,1426521
68,816,238612
68,817,111381
68,834,313434
68,873,1133071
68,873,129310
68,873,1393059
68,873,1498997
68,873,27270
68,873,53101
68,873,958647
68,873,982415
68,883,348371
68,899,644192
68,899,65491
68,90,227299
68,916,1248717
68,932,162193
68,981,1035681
68,981,1103228
68,981,1164517
68,981,1489049
68,981,229667
68,981,358549
68,981,359146
68,981,378346
69,1021,885320
69,108,340163
69,108,479725
69,11,171208
69,11,185974
69,11,212735
69,11,727454
69,122,94529
69,13,1020395
69,13,241367
69,13,261982
69,153,1204901
69,157,147467
69,169,1161103
69,171,756799
69,173,1115998
69,173,628534
69,173,893406
69,173,96617
69,181,1030586
69,182,1283331
69,216,111637
69,241,1023409
69,241,1433054
69,243,154742
69,258,1210248
69,258,7332
69,261,902441
69,266,895646
69,278,1096742
69,278,221920
69,295,535071
69,301,397034
69,304,1482698
69,304,185523
69,308,249327
69,310,289574
69,327,1006741
69,327,1210645
69,327,252381
69,332,1304947
69,354,1403879
69,355,760103
69,358,1106322
69,358,1272115
69,358,626598
69,358,788925
69,358,866232
69,375,101518
69,375,648927
69,376,589545
69,38,1156288
69,386,1113355
69,386,601647
69,415,156588
69,42,148383
69,421,939327
69,427,572819
69,431,723299
69,438,843858
69,458,1013534
69,458,1201817
69,458,1288975
69,458,1297208
69,458,1311724
69,458,1417603
69,458,1423587
69,458,150656
69,458,193698
69,458,310073
69,461,572372
69,461,634154
69,474,1007904
69,474,1323745
69,474,990035
69,480,1323027
69,512,744409
69,529,1045709
69,529,1070942
69,529,1201702
69,529,1282079
69,529,1393917
69,529,1421250
69,529,1456969
69,529,1488908
69,529,208450
69,529,212627
69,529,267105
69,529,319961
69,529,526013
69,529,54470
69,529,693021
69,529,798198
69,529,845817
69,529,986599
69,551,238852
69,570,983441
69,589,1232574
69,589,251962
69,589,752214
69,591,1473612
69,591,549175
69,592,1467096
69,592,578472
69,592,670306
69,605,679312
69,605,779050
69,617,243544
69,630,726569
69,643,1080537
69,643,114005
69,643,1159313
69,643,1310230
69,643,1356205
69,643,158567
69,643,1852
69,643,222513
69,643,265652
69,643,573796
69,643,715180
69,643,741101
69,643,824825
69,643,864418
69,643,932211
69,643,933495
69,643,99070
69,650,608086
69,702,437308
69,714,953655
69,718,298010
69,730,1174341
69,730,1175144
69,730,1233123
69,730,1313808
69,730,195268
69,730,396810
69,730,818626
69,745,1391457
69,750,1034096
69,751,321314
69,751,917384
69,762,505349
69,77,126898
69,774,423307
69,774,431017
69,775,1161940
69,80,1120502
69,804,1198924
69,816,282859
69,816,664349
69,838,1462949
69,838,421206
69,871,119969
69,873,32364
69,873,480247
69,873,551159
69,873,803299
69,899,439346
69,90,970651
69,931,783997
69,943,1269583
69,966,1195776
69,974,801972
69,986,203538
69,99,507860
69,997,1231615
7,267,1461460
7,38,1197334
7,915,1193244
70,214,534263
70,241,4243
70,267,484084
70,352,1155376
70,352,254361
70,352,919866
70,352,994406
70,760,1271007
70,838,896205
70,850,564648
70,850,953826
71,117,447596
71,196,670718
71,228,1155207
71,228,1273574
71,228,1279452
71,228,1320366
71,228,132926
71,228,1465140
71,228,1514300
71,228,798030
71,243,13744
71,267,260870
71,331,861971
71,371,189339
71,371,957023
71,43,485440
71,473,240724
71,473,485005
71,502,1328730
71,516,1226770
71,596,1370760
71,643,1070114
71,647,65587
71,666,1152353
71,749,1291869
71,786,1446053
71,903,498802
71,921,1399730
71,942,907816
71,963,847063
72,110,151830
72,132,835717
72,190,1420619
72,208,1105537
72,208,1204449
72,208,1224133
72,208,1228657
72,208,1308017
72,208,133060
72,208,336867
72,208,346740
72,208,530307
72,208,55698
72,208,607114
72,208,818948
72,208,981163
72,228,1040495
72,228,1098335
72,228,1213931
72,228,277272
72,228,2930
72,228,303824
72,228,717893
72,228,925870
72,266,417156
72,303,1243468
72,310,279474
72,310,694069
72,351,583300
72,373,1337971
72,382,50776
72,427,1132399
72,427,1378760
72,448,829371
72,458,77313
72,474,1374049
72,474,1467523
72,474,309310
72,474,366855
72,475,1427252
72,480,1114591
72,557,1385146
72,643,1273228
72,643,620450
72,808,629625
72,817,483925
72,932,732866
72,936,207926
73,115,1055540
73,115,1310267
73,115,823406
73,172,799181
73,208,1003828
73,208,1035510
73,208,1181671
73,208,1254110
73,208,1515277
73,208,478471
73,208,971745
73,235,165442
73,235,617231
73,241,237059
73,247,853366
73,304,308870
73,310,176060
73,332,1213431
73,346,1258657
73,346,1422158
73,346,1477028
73,346,991844
73,386,1106147
73,386,358309
73,395,976133
73,406,1411859
73,406,777677
73,427,264487
73,448,1112402
73,448,1241895
73,448,1424929
73,485,1161795
73,485,749166
73,486,136835
73,486,514171
73,494,685729
73,51,306265
73,521,1035708
73,521,1124652
73,521,11724
73,521,126480
73,521,1298972
73,521,149328
73,521,320181
73,521,511761
73,521,54350
73,521,802345
73,524,1135329
73,529,1043496
73,529,1299203
73,529,1482415
73,529,1501749
73,529,172901
73,529,338969
73,529,417990
73,529,533742
73,529,62349
73,529,647779
73,529,814329
73,583,1172147
73,592,611008
73,631,103906
73,631,54970
73,649,1356410
73,677,1301610
73,682,918410
73,698,1287131
73,717,1013808
73,742,59345
73,745,154240
73,751,276438
73,779,106335
73,790,512852
73,80,458662
73,824,1028719
73,835,1373754
73,859,529319
73,873,561104
73,899,1066698
73,899,1189877
73,899,1482747
73,914,903565
73,917,117990
73,920,1336949
73,93,1222454
73,951,1012156
73,951,1060795
73,951,1357779
73,951,165304
73,951,408194
73,951,472014
73,951,733258
73,954,1144549
73,954,314318
73,984,312795
73,984,995219
74,1021,1325058
74,195,596232
74,208,142017
74,38,701697
74,529,506167
74,529,981611
74,589,891475
74,896,522948
75,142,828373
75,208,106303
75,208,436254
75,364,1445005
75,730,52126
75,830,1405002
76,371,926052
76,569,853304
76,751,1160193
76,866,291279
77,11,107628
77,11,1188902
77,11,1291189
77,11,1383066
77,11,247161
77,11,361616
77,11,578812
77,11,729360
77,11,835533
77,11,925700
77,11,950434
77,11,978988
77,114,163071
77,120,890661
77,127,332081
77,138,238547
77,138,713216
77,163,487150
77,171,1090588
77,188,1177310
77,188,1354286
77,188,1397667
77,188,1402675
77,188,1442867
77,188,984011
77,196,170432
77,226,210497
77,226,263674
77,23,1295437
77,235,673870
77,243,1022541
77,244,360532
77,244,857101
77,245,559721
77,246,1103654
77,249,1161735
77,252,940939
77,262,1377667
77,266,630668
77,267,556371
77,304,1139650
77,304,913773
77,316,39331
77,32,1160855
77,325,1113727
77,325,181250
77,325,448108
77,325,690822
77,325,997887
77,335,785749
77,352,1024748
77,354,257744
77,366,1101596
77,366,1472324
77,366,38916
77,366,497570
77,366,933429
77,370,296988
77,38,1365788
77,386,551335
77,386,830010
77,433,849601
77,439,1001453
77,439,1243199
77,439,1407608
77,439,484866
77,439,955022
77,443,35185
77,444,652110
77,447,1325392
77,458,262174
77,458,879860
77,482,1077129
77,49,714817
77,500,14841
77,512,1077128
77,512,1230370
77,512,413285
77,516,1063741
77,560,1082092
77,560,1373744
77,573,590625
77,599,637353
77,602,983306
77,614,974233
77,620,1402652
77,624,835983
77,633,1453875
77,633,82012
77,641,1350766
77,643,1156322
77,643,1204897
77,643,1213174
77,643,1391183
77,643,549996
77,643,652982
77,643,675993
77,701,753142
77,708,119681
77,72,837261
77,732,1520036
77,732,284240
77,732,390995
77,758,1415067
77,766,89712
77,766,937664
77,776,149478
77,805,1199465
77,816,1069432
77,840,484377
77,86,1519976
77,886,1035802
77,897,1111651
77,897,1241587
77,897,17671
77,897,944771
77,899,520131
77,912,1046736
77,912,1089846
77,912,1169592
77,912,1308788
77,912,352883
77,912,777307
77,914,1120458
77,937,891114
77,941,61233
77,942,695359
77,951,1465305
77,951,1515123
77,951,188963
77,951,381733
77,951,501756
77,951,534784
77,951,541527
77,951,71900
77,951,721786
77,951,736091
77,951,887997
77,963,529591
77,963,625634
78,561,729743
78,637,1170650
79,152,1114105
79,152,1198170
79,152,1281117
79,152,584473
79,152,74689
79,152,986618
79,439,1298839
79,439,156154
79,439,193420
79,439,483860
79,439,625182
79,439,811794
79,838,1384978
79,838,985490
8,10,544002
8,1001,6937
8,108,1020489
8,110,1185816
8,110,210882
8,110,684373
8,110,883013
8,111,611539
8,153,1289568
8,164,1007951
8,164,803953
8,189,401266
8,203,627043
8,208,1060480
8,208,1065625
8,208,1073930
8,208,1173143
8,208,1346691
8,208,1425397
8,208,15490
8,208,257127
8,208,260858
8,208,293426
8,208,542775
8,208,565868
8,208,600608
8,208,742535
8,208,833559
8,208,869192
8,213,1395828
8,228,1094549
8,228,1126495
8,228,1304626
8,228,746810
8,228,763994
8,231,1117743
8,253,750786
8,276,273110
8,304,819966
8,310,585926
8,318,22598
8,318,622507
8,327,104734
8,33,804893
8,342,1424431
8,342,215479
8,342,266212
8,342,412567
8,342,440554
8,342,490537
8,342,49647
8,342,72192
8,342,76294
8,345,1177876
8,347,15162
8,347,28710
8,370,86517
8,397,557899
8,409,1123166
8,416,789628
8,423,1366527
8,427,237120
8,427,301011
8,427,792407
8,458,1006851
8,458,1177274
8,458,120568
8,458,1216029
8,458,1217753
8,458,1388338
8,458,1405228
8,458,1492628
8,458,290718
8,458,366321
8,458,510313
8,458,701443
8,458,748598
8,458,848784
8,458,890194
8,458,898353
8,458,977912
8,48,1110445
8,484,344846
8,484,712959
8,492,1310931
8,493,258184
8,529,471538
8,529,601397
8,535,906791
8,559,412612
8,561,1230964
8,561,1440644
8,561,1476353
8,561,1499323
8,561,245201
8,62,1164570
8,62,1347842
8,62,499132
8,641,597684
8,662,1086140
8,662,1348201
8,662,1490912
8,662,218788
8,662,387990
8,677,769923
8,678,1053153
8,678,66444
8,705,1040113
8,705,315169
8,705,478832
8,705,586674
8,705,646660
8,705,661822
8,712,908281
8,728,1112199
8,728,569093
8,728,902785
8,748,251195
8,751,695098
8,777,1072944
8,777,723107
8,835,543096
8,858,1088794
8,858,1489513
8,858,410331
8,858,411033
8,858,615699
8,869,262764
8,946,90048
8,958,1385044
8,964,586777
8,976,1232617
80,105,1081448
80,105,1298946
80,105,1411471
80,105,167311
80,113,978816
80,12,1035428
80,12,1090751
80,12,1110363
80,12,1154974
80,12,122853
80,12,1416768
80,12,312908
80,12,394449
80,12,672751
80,12,701511
80,12,730987
80,12,863030
80,12,90578
80,12,914188
80,12,925663
80,12,947858
80,13,1172376
80,13,811189
80,143,1050125
80,143,1486925
80,143,26613
80,143,711638
80,143,715038
80,150,781297
80,161,597262
80,173,220475
80,180,512583
80,211,1168313
80,211,1452373
80,211,1480052
80,211,19326
80,211,711383
80,214,722745
80,241,1316984
80,241,288765
80,241,489386
80,243,1381286
80,243,1409542
80,243,445951
80,266,1435276
80,266,90039
80,273,1223890
80,28,616936
80,296,1446126
80,304,1316561
80,304,351469
80,327,1480521
80,337,1002329
80,337,116007
80,337,1164799
80,337,1248104
80,337,1332432
80,337,1392495
80,337,1406193
80,337,1450994
80,337,492631
80,337,523680
80,337,537573
80,337,561883
80,337,573849
80,337,585719
80,337,739024
80,337,797975
80,337,821659
80,37,773496
80,41,829555
80,416,921676
80,438,326961
80,461,1385849
80,473,100440
80,473,1504134
80,512,1177566
80,512,421001
80,529,1225680
80,529,1258803
80,529,1292972
80,529,1433270
80,529,1446371
80,529,1461764
80,529,1495540
80,529,153926
80,529,173804
80,529,329040
80,529,360945
80,529,37119
80,529,382083
80,529,462789
80,529,475703
80,529,476627
80,529,500031
80,529,568073
80,529,59834
80,529,652073
80,529,66264
80,529,688657
80,529,689270
80,529,721055
80,529,792143
80,529,918584
80,529,937090
80,529,953873
80,529,959692
80,532,1010779
80,532,1472070
80,532,816195
80,565,315835
80,570,263342
80,592,1261080
80,603,498514
80,611,1162213
80,642,177783
80,643,1319746
80,66,581543
80,676,61241
80,678,598144
80,697,334967
80,702,1316327
80,71,829990
80,730,1106090
80,730,1175037
80,730,1437968
80,730,227365
80,730,248584
80,730,289152
80,730,308001
80,730,341653
80,730,533194
80,730,558653
80,730,583779
80,730,649075
80,730,918318
80,730,942884
80,745,1193050
80,766,1161324
80,766,1167388
80,766,871797
80,774,1208604
80,774,1325011
80,774,1453658
80,774,1507269
80,774,175203
80,816,430477
80,816,430842
80,816,571799
80,817,516145
80,836,46727
80,838,1027357
80,838,1045816
80,838,1102616
80,838,1224890
80,838,1264580
80,838,1274425
80,838,163544
80,838,203710
80,838,235825
80,838,284536
80,838,580576
80,838,748950
80,838,819187
80,838,986182
80,895,1171345
80,920,161870
80,920,174361
80,920,269034
80,920,598014
80,928,1351586
80,928,1460852
80,928,239495
80,928,373672
80,928,389597
80,928,426038
80,928,465313
80,928,672752
80,932,633656
80,983,1355238
80,983,699836
80,983,722276
80,983,811146
80,983,902879
80,998,1177833
81,20,117662
81,20,1310776
81,20,1412866
81,20,172332
81,20,503783
81,20,861461
81,20,917886
81,20,93177
81,332,1104103
81,332,295991
81,358,526630
81,411,1356642
81,411,177994
81,411,251083
81,411,686311
81,422,472928
81,432,283840
81,432,447872
81,432,670490
81,643,1496973
81,643,477716
81,703,1229320
81,766,501424
81,851,1437312
81,909,509172
81,929,505419
82,128,1210824
82,128,454245
82,240,828940
82,352,945153
82,371,27385
82,487,1158614
82,512,1343469
82,569,1139461
82,569,53728
82,664,116732
82,667,804149
82,672,206716
82,672,876158
82,730,726814
82,730,965078
82,777,1018752
82,838,389918
82,957,1326900
83,100,274199
83,100,858956
83,128,381029
83,128,536371
83,152,1163913
83,152,148630
83,152,639359
83,152,789559
83,208,1001274
83,208,173676
83,270,316377
83,292,169270
83,327,574219
83,330,357675
83,352,1007170
83,352,946659
83,371,803951
83,373,437523
83,439,1047965
83,439,1148067
83,439,117193
83,439,1473319
83,439,298794
83,439,342856
83,439,654116
83,439,788421
83,439,966153
83,469,940653
83,529,1504708
83,529,664115
83,550,519330
83,666,1194667
83,671,149425
83,730,1482458
83,730,165997
83,785,533495
83,978,1521307
84,105,530790
84,12,142523
84,12,15573
84,12,27367
84,12,428104
84,12,446220
84,12,670301
84,12,73021
84,143,1322893
84,302,700185
84,343,941533
84,452,128245
84,514,672117
84,529,1015338
84,529,1117720
84,529,1184283
84,529,1212003
84,529,1232311
84,529,1260796
84,529,1352411
84,529,1448477
84,529,306007
84,529,34414
84,529,413173
84,529,447671
84,529,486690
84,529,704219
84,529,709370
84,529,984390
84,549,102566
84,566,1012304
84,566,1319733
84,566,1341695
84,566,264238
84,566,421181
84,566,53872
84,566,550800
84,566,60484
84,566,752219
84,566,994045
84,587,1059352
84,721,1125100
84,825,857571
84,873,112061
84,873,1158133
84,873,1329507
84,873,1518096
84,983,1410527
84,983,37268
84,983,586374
84,983,631763
85,1009,1267504
85,28,1373078
85,304,1374902
85,351,945605
85,358,574740
85,386,823446
85,427,1243978
85,436,632206
85,439,1105188
85,439,1156436
85,439,1160101
85,439,398388
85,439,743386
85,439,854948
85,634,496793
85,744,1021184
85,78,372595
85,78,719578
85,78,985185
85,899,1220466
85,899,1477179
85,899,361590
85,981,103646
85,981,1181324
85,981,805437
86,1002,931312
86,133,1347892
86,133,872347
86,139,1468805
86,143,581597
86,146,952396
86,168,1158314
86,171,607011
86,183,1096454
86,19,20463
86,199,918244
86,234,1383955
86,237,173632
86,260,1160958
86,28,561403
86,301,545555
86,305,164316
86,310,904378
86,327,1434416
86,337,887968
86,38,1404446
86,395,1450056
86,395,270204
86,407,1058560
86,448,1088529
86,448,1148149
86,448,647772
86,448,749768
86,448,859341
86,448,96618
86,461,545743
86,461,95849
86,476,1077745
86,485,384057
86,485,462080
86,485,958465
86,529,777892
86,529,848261
86,541,1301838
86,546,284949
86,60,1308463
86,602,1113333
86,62,1122596
86,62,1305843
86,62,1423404
86,62,1433768
86,62,355633
86,62,405704
86,62,661805
86,62,838585
86,643,1033573
86,643,1244095
86,643,137284
86,643,1387052
86,643,569607
86,643,664338
86,643,864957
86,643,918888
86,683,1289516
86,698,953950
86,70,1145262
86,70,1505657
86,70,449947
86,70,582928
86,70,719049
86,702,1204930
86,751,1197599
86,777,409376
86,863,449805
86,863,874835
86,872,171104
86,880,1155783
86,880,545760
86,91,1248129
86,933,1288458
86,966,221943
87,13,229211
87,13,927847
87,153,8519
87,177,1381966
87,2,980118
87,208,1008810
87,208,1388488
87,208,311668
87,208,322251
87,208,433041
87,208,435043
87,208,656526
87,208,790908
87,208,849213
87,208,897772
87,208,904619
87,241,1139370
87,243,947778
87,254,1409342
87,275,550880
87,304,509401
87,310,1380068
87,330,535302
87,352,1003384
87,352,1122522
87,352,1138431
87,352,1181115
87,352,1280337
87,352,237043
87,352,326228
87,352,365835
87,352,378076
87,352,497408
87,352,651429
87,352,94178
87,352,966498
87,354,732637
87,372,730312
87,386,370911
87,395,1242465
87,439,1143401
87,458,1098395
87,458,1179017
87,458,1426912
87,458,198573
87,458,699460
87,458,85173
87,473,6808
87,474,1000472
87,474,1195136
87,474,1393687
87,474,1462718
87,474,1468131
87,474,1517334
87,474,237299
87,474,24702
87,474,503912
87,474,701597
87,480,211627
87,485,410482
87,485,677711
87,510,935777
87,529,294688
87,548,1494079
87,592,1167900
87,592,1433607
87,592,739872
87,605,1003128
87,62,159997
87,643,1420428
87,643,313986
87,643,376678
87,643,38120
87,643,73820
87,643,82853
87,656,1166743
87,675,767556
87,70,606917
87,715,1198931
87,723,716956
87,745,667923
87,751,370833
87,768,30953
87,774,1221258
87,774,696247
87,792,1179327
87,816,1129106
87,816,1383086
87,838,1376444
87,895,1316755
87,895,16302
87,899,311446
87,914,397697
87,992,1341283
88,11,108814
88,110,1251163
88,110,710833
88,110,735559
88,110,809492
88,13,102974
88,186,552760
88,195,121117
88,195,205572
88,195,29765
88,20,1258619
88,201,793024
88,208,1520971
88,220,663714
88,241,273818
88,243,1383823
88,26,517220
88,266,1391319
88,297,320253
88,310,1507535
88,310,321033
88,38,8142
88,38,885537
88,416,505668
88,448,534393
88,458,1175944
88,458,1418136
88,461,15278
88,461,167341
88,461,638496
88,461,813428
88,461,843068
88,461,859707
88,461,88962
88,461,993969
88,467,950045
88,468,1065762
88,47,501359
88,529,1092704
88,529,12016
88,529,1252804
88,529,255378
88,529,309973
88,529,366926
88,529,518248
88,529,557508
88,529,61656
88,529,656329
88,529,71054
88,529,871465
88,529,946847
88,529,993020
88,533,460815
88,58,875482
88,588,1074822
88,590,1115579
88,590,373510
88,643,789232
88,677,1455602
88,7,317547
88,727,1081993
88,727,1382613
88,745,1290677
88,751,28560
88,76,1294446
88,766,236199
88,795,187529
88,807,281933
88,807,511914
88,83,1250469
88,846,1189710
88,846,1462849
88,846,450109
88,862,1022919
88,862,1096810
88,862,762621
88,873,1292244
89,117,104533
89,188,972717
89,226,846629
89,267,984510
89,304,1493429
89,304,833140
89,305,1272382
89,324,1031064
89,324,809341
89,325,1081467
89,325,1295258
89,325,132839
89,325,154009
89,325,824982
89,366,1060697
89,366,1234275
89,38,1216873
89,412,1474995
89,412,1518894
89,412,652947
89,431,742201
89,532,824182
89,602,1323810
89,602,453540
89,628,1032849
89,643,1105033
89,643,1293700
89,643,143454
89,643,212866
89,643,272706
89,643,63262
89,679,699173
89,791,1330703
89,862,934028
89,88,1043631
89,88,13508
89,88,283260
89,888,46487
89,897,1059195
89,897,1340831
89,897,134282
89,897,685527
89,912,1026751
89,912,1329061
89,912,564578
89,912,591589
89,951,1110013
89,951,1149089
89,951,532785
89,951,81493
89,951,923226
89,951,979704
89,963,537042
89,987,1314291
9,108,785024
9,173,1044724
9,287,1088833
9,310,529199
9,395,944300
9,404,972029
9,558,179498
9,572,1061795
9,578,1341610
9,600,754503
9,610,863742
9,643,188122
9,743,1329344
9,780,1231191
9,80,650673
9,829,594134
9,84,793901
9,871,795036
9,873,1065153
9,905,575558
9,985,556314
9,985,714564
90,208,1293708
90,208,669761
90,730,465657
90,830,492340
90,98,757913
91,358,648323
91,962,216428
92,147,1443493
92,208,1221600
92,358,522108
92,371,384876
92,46,26316
92,640,1480326
92,643,1287056
92,678,1167685
92,738,1399479
92,817,979933
92,914,1272349
92,914,723794
92,949,325991
92,951,496024
92,962,187289
